user_id,business_id,stars,text,year,month,day
y1jwKZZQMyhpdeBNVuroQw,6Kc2FhLppRhWBXDKxjxj2A,1.0,"not what i expected. 2nd time there and the 1st time, they made a kick ass wrap. went there again today - 12/13/19 @ 4:50 pm. they were very skimpy on the fixings and even the meat. the women said, ""be careful as this is made with a lot of love.""  she places literally 5 olives on my wrap and a few tomatoes, there was only a few slices of meat also. not sure what she meant, but there was a whole lot of nothing in my wrap!",2019,12,13
RdkBLlsQ3q7aadCzOcDxNQ,EwblShAzTJ4Op6aJZYYuVA,5.0,"placed an app order for me and my girlfriend and the service was great! i had the chicken, bacon, ranch melt and my girlfriend has the veggie sub. the amount of meat on the sandwich was perfect. there was literally two layers of diced chicken. the cookies were hot and freshly made; while the veggie sub had fresh and thick layers on it. wait wise was only about five minutes considering there were only two employees to take care of app orders, drive, thru, walk-ins, and some families dining in. i would highly recommend this location!",2021,9,11
MxWZjrt-HDsmgZ1GqklcqA,9JR9Ht6IX1r2jPPG689JyA,1.0,ordered multiple times from this location and the sandwich didn't come toasted 3 times out of more than 10 orders. the only way to get a refund after talking to the supervisor was to go all the way back and return the subs. horrible customer service don't recommend going here or ordering on the app from here.,2020,6,17
fabJEOZ035a6WxIyjm3urw,CmDTNEVReN6CgE6ctlZhag,1.0,takes them forever ago build a sandwich! we sat in the drive through for 10 mins! and there was no one in the lobby  and 2 employees. then when we got our orders it was wrong! they took food back through the drive through window which i'm pretty sure is a no no. over all horrible experience.,2020,5,10
mbamu_MbIJ5epZCcErY0Rw,CmDTNEVReN6CgE6ctlZhag,5.0,great experience! i am a bit picky with my order but they didn't seem to mind one but!,2020,2,28
bxOfnDzrpklIuyGjpLxVxA,gi90NMmRhzl8vzM83UNOVA,2.0,"the only reason i will give this one a 2 is because the food/ingredients tasted fresh and good! but the staff are some of the most rude people i have met. the man making the subs had an attitude to start with and the second guy who did toppings just tossed the sandwiches towards us on the counter. the cashier had an attitude because we brought forward a price discrepancy. i'd give the benefit of the doubt that it was a bad day but when every worker is rude and feel like their job is a chore, it doesn't come off well. needless to say i will not be back.",2020,2,8
3XlhKCbwAH8zVmSoMgrl5g,CmDTNEVReN6CgE6ctlZhag,1.0,"drive thru ordering was the most frustrating experience that i've had in sometime. the person taking the order kept rushing the order. never made it to my sandwich bc the lady kept telling me to pull up to the window for my total without ever asking if that completed my order. food may be good, but i don't know.",2019,2,3
1eNF2E_O-nK5IdVUoF9w4A,d-hMYlJ-hMAHSgd3KvYcWg,1.0,"do not come to this location!!!

i just made the mistake of taking a bite from a meatball sub before realizing the meatballs were rock hard!!! like dried out stale hard. how?? how does this even happen??

now its time to sit around and see if i get sick. thanks subway!! how can a sandwich shop have this much incompetence??",2020,11,16
CLdHYCIgZepdAznkObj-KA,d-hMYlJ-hMAHSgd3KvYcWg,1.0,"this place honestly deserves 0 stars based on my experience. the lady with half black and half blonde hair seemed like she was high on crack. not exaggerating. she forgot everything we told her literally about 3 seconds after we told her. she forgot that i wanted a veggie and went to put turkey on and then when i reminded her i asked for a veggie she threw the meat and it landed into another topping. when the other worker tried to throw it away she told her not to even though it was covered in other stuff. the other girl working with her was also talking about how she was on probation. when the half black half blonde hair lady was done with my sandwich after giving me a lot of attitude, she literally flung it over the glass to me!! it was honestly a comical experience, like almost unreal! i ended up not even getting the sandwich because it looked disgusting and the place was clearly not cleanly.",2021,5,4
nX5PugmCs4p72XuqngZt6A,iyI-PmAhYEktWu81_p3ukw,5.0,"clean restaurant, awesome service,  best meatball sub i've had from subway! soo good thank you :) 
!!",2021,1,13
o0Zete95-u95ZXNPtcNxBw,VZzivJEbmHItOxNXJB3SpA,1.0,i'm sorry. this subway sandwichess are sub par. there is very little meat on it. bread seemed old. it was just not good and i won t be back ever. despite going to the nail salon next door twice a month.,2020,1,31
4tLutJSf2xGzYh7XvY7LUw,jLNxPH975elBwriKSjhw7w,1.0,"they never seem to get my order correct, and since covid i've had to rely on drive thru only, which means i can't look over their shoulder and ensure it's made correctly! and this isn't just a one time deal, it's consistently! if you're asking why i keep going back, they're the only drive thru in my area! so frustrating! don't own a restaurant if you're not going to do it right!",2020,9,2
ZtlplULHy3CN0IDLinsmWQ,jLNxPH975elBwriKSjhw7w,1.0,i just want to know why none of your employees are trained properly to listen and pay attention to customers ordering order 3 foot longs all of them wefe wrong . asked for ranch for extra mayo i know what ranch taste like and i hate mayo. for one of my sandwiches asked for them to double toast and it clearly wasn't. ordered a footling steak and cheese didn't get my any of the bell peppers or tomatoes i asked for asked for them to put extra meat i mainly had lettuce and onions that i didn't ask for overall asked for them to label one of the sandwiches bc i was taking it somewhere else didn't get labeled . at this point why are u guys open .,2021,1,26
ZK38LZOw3Os75S_Kt9yOYw,9JR9Ht6IX1r2jPPG689JyA,5.0,went there on christmas day the girl working was awesome great smile and very kind hearted wish i could have gave a tip on my card so i purchased her a steak sub i'll be back. jacob,2019,12,25
gY844Fq-0LkJow4udRXnRQ,QuZedyMTfhVwAYONCvtCVg,1.0,"paying customer everyday for 2 weeks, the man - nick- working the counter had the audacity to come up to me yelling that i had put a green container for my soup in the wrong basket the last time i was here ???? i discussed for awhile and then  i asked for the manager, he lied and said he was the manager. absolutely ridiculous, terrible treatment - will be spending my money elsewhere. i came to enjoy a sandwich not get grilled, so rude! ever since i started going this man has been extremely rude and it's obvious he wanted to start an altercation for no reason! obnoxious and insulting, i live a block away will be notifying all of my neighbors.",2020,2,10
mLvHOy430QcLrgyMcO-AJg,qpIpYSzySrqNmPWEPNplug,1.0,"was just treated extremely rudely at this subway.  i approached the counter.  i was greeted by someone wanting to know my order.  i said i had three sandwiches and began to tell her what i wanted.  in the middle of my order, she turned and began talking to her coworker about all of the hard work they had to do last night.  sounded like they were unhappy with one of their coworkers from the previous night?  anyway she got two sandwiches going and said ""any other sandwiches?""  i said yes i told you three sandwiches.  i need a foot long flat bread.  she continued talking to her coworker about things not pertaining to me or my order, and pulled out a six inch flatbread!  while they made my sandwiches they just kept talking about personal issues.  i couldn't get a word in edgewise.  so rude.",2019,5,16
GsQPV4IZqpB43GDrUxDZxA,zJdQwRbI7p0bH_60sfBSYA,2.0,"don't go in expecting to be able to use a coupon. i have went here on multiple occasions and i've always used them. however today after my sandwich was already made, i was told they don't take them anymore; even though i was here a week and a half ago and they accepted one. probably would be a good idea for them to post that on the door so guests don't come in (like me) and expect to use one, but instead leave paying full price.",2021,9,20
x9K_z3OoTwLqdNfowGpVzQ,qpIpYSzySrqNmPWEPNplug,3.0,"honestly, really depends on the crew working for the day. while the last review is from a year ago, a lot of it still applies -- you'll probably hear a good bit about the employee's lives, but when it's not super negative it is endearing. 

location is great, parking can be a little difficult depending on how busy it is at the time, there aren't a lot of parking spots for the amount of stores in the strip. line is often out the door, especially at lunch.

food is good though and honestly that's all that really matters at the end of the day - i'm usually picking up and carrying out.",2021,5,15
8CMQQEPKM5Mx67H8PXS4oQ,67QczBNcTAYq8alxqwiZ5g,1.0,"ordered a special chicken cheese steak. wanted avocado and extra sweet peppers. the menu says sliced chicken breast. what i received was shredded chicken marinara sauce no cheese no peppers, added  mushrooms and avocado it was absolutely horrible and more expensive . michale was my order taker. he didn't call back my order which i did think odd but it was busy. i loved baggin's and this is the first time i've gotten such a messed up order! if you order special make sure to check your meal before leaving.",2021,6,9
